bucket	id	cell_id	quantity	praat	r	source	enforcement	why	study
CONTRACT_ONLY_R	CONTRACT	c0601	cramers_v_yates		0.21101958123827769	rstatix::cramer_v	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. That package's own default is the Yates-corrected V; kept under a name that says so. See D-CRAMER.	options
CONTRACT_ONLY_R	CONTRACT	c0601	cramers_v_bias_corrected		0.14017639608451432	effectsize::cramers_v	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. That package's own default is Bergsma's bias-corrected V. See D-CRAMER.	options
CONTRACT_ONLY_R	CONTRACT	c0602	cramers_v_yates		0.54843892678242345	rstatix::cramer_v	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. That package's own default is the Yates-corrected V; kept under a name that says so. See D-CRAMER.	options
CONTRACT_ONLY_R	CONTRACT	c0602	cramers_v_bias_corrected		0.61820173258684907	effectsize::cramers_v	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. That package's own default is Bergsma's bias-corrected V. See D-CRAMER.	options
CONTRACT_ONLY_R	CONTRACT	c0603	cramers_v_yates		0.54843892678242345	rstatix::cramer_v	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. That package's own default is the Yates-corrected V; kept under a name that says so. See D-CRAMER.	options
CONTRACT_ONLY_R	CONTRACT	c0603	cramers_v_bias_corrected		0.61820173258684907	effectsize::cramers_v	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. That package's own default is Bergsma's bias-corrected V. See D-CRAMER.	options
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	f		3.1016722186311365	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	df_between		1	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	df_within		14	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	p		0.10002684121653538	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	ss_between		13.401392227959342	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	ss_within		60.48978678805495	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	ss_total		73.891179016014291	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	ms_between		13.401392227959342	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	ms_within		4.320699056289639	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	n		16	base::length	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	eta_squared		0.18136660432843932	rstatix::eta_squared	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	eta_squared		0.18136660432843932	effectsize::eta_squared	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	posthoc_g1__g2_cohens_d		-0.88057825016166758	effectsize::cohens_d	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing	Populated on both post-hoc settings: Tukey's own d when doTukey=1, the orchestrator's fallback loop when doTukey=0.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	posthoc_g1__g2_cohens_d		-0.88057825016166758	rstatix::cohens_d	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing	Populated on both post-hoc settings: Tukey's own d when doTukey=1, the orchestrator's fallback loop when doTukey=0.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	posthoc_g1__g2_diff		-1.8303956012266411	stats::TukeyHSD	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing	Post-hoc axis.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	posthoc_g1__g2_ci_low		-4.0595036109681795	stats::TukeyHSD	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing	THE ROW D-NOCI DENIED. The plugin computes the family-wise half-width qCritical*sqrt(msWithin/2*(1/ni+1/nj)) from its own declared returns and PRINTS the interval in the Tukey HSD Mean Differences block. Compared against stats::TukeyHSD lwr.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	posthoc_g1__g2_ci_high		0.3987124085148972	stats::TukeyHSD	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing	As ci_low. Compared against stats::TukeyHSD upr.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0631	posthoc_g1__g2_padj		0.10002684121606087	stats::TukeyHSD	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing	Post-hoc axis: the matrices are filled only when .tukey = 1.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0632	h		2.481617647058826	stats::kruskal.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0632	df		1	stats::kruskal.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0632	p		0.11518373151505119	stats::kruskal.test	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0632	n		16	base::length	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_ONLY_R	CONTRACT	c0632	eta_squared		0.10582983193277329	rstatix::kruskal_effsize	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. eta-squared[H]; the plugin reports epsilon-squared only. RULED 26 Aug 2026 (Fable, docs/RULING_KIT_DELTAS_2026-08-26.md): a DOCUMENTED ABSENCE under the quantity contract -- a decided non-quantity with the decision cited here, never an exemption. See D-KW-ETA and docs/OPEN_ITEMS.md.	sweep
CONTRACT_ONLY_R	CONTRACT	c0632	eta_squared		0.10582983193277329	effectsize::rank_eta_squared	CONTRACT CLAUSE: quantities.tsv declares this quantity for R only; one-sidedness here is declared, not missing	R side alone. eta-squared[H]; the plugin reports epsilon-squared only. RULED 26 Aug 2026 (Fable, docs/RULING_KIT_DELTAS_2026-08-26.md): a DOCUMENTED ABSENCE under the quantity contract -- a decided non-quantity with the decision cited here, never an exemption. See D-KW-ETA and docs/OPEN_ITEMS.md.	sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0632	epsilon_squared		0.1654411764705884	effectsize::rank_epsilon_squared	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	f		4.1305674601178115	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	df_between		1	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	df_within		4	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	p		0.11190925075245541	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	ss_between		8.5282090734306912	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	ss_within		8.2586319248130149	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
CONTRACT_MISSING_PARTNER	CONTRACT	c0633	ss_total		16.786840998243704	stats::aov	CONTRACT CLAUSE: quantities.tsv declares this quantity for both sides; one-sidedness here is declared, not missing		sweep
